ID_REF,GSM2040049,GSM2040050,GSM2040051,GSM2040052,GSM2040053,GSM2040054,GSM2040055,GSM2040056,GSM2040057,GSM2040058,GSM2040059,GSM2040060,GSM2040061,GSM2040062,GSM2040063,GSM2040064,GSM2040065,GSM2040066,GSM2040067,GSM2040068,GSM2040069,GSM2040070,GSM2040071,GSM2040072,GSM2040073,GSM2040074,GSM2040075,GSM2040076,GSM2040077,GSM2040078,GSM2040079,GSM2040080,GSM2040081,GSM2040082,GSM2040083,GSM2040084,GSM2040085,GSM2040086,GSM2040087,GSM2040088,GSM2040089,GSM2040090,GSM2040091,GSM2040092,GSM2040093,GSM2040094,GSM2040095,GSM2040096,GSM2040097,GSM2040098,GSM2040099,GSM2040100,GSM2040101,GSM2040102,GSM2040103,GSM2040104,GSM2040105,GSM2040106,GSM2040107,GSM2040108,GSM2040109,GSM2040110,GSM2040111,GSM2040112,GSM2040113,GSM2040114,GSM2040115,GSM2040116,GSM2040117,GSM2040118,GSM2040119,GSM2040120,GSM2040121,GSM2040122,GSM2040123,GSM2040124,GSM2040125,GSM2040126,GSM2040127,GSM2040128,GSM2040129,GSM2040130,GSM2040131,GSM2040132,GSM2040133,GSM2040134,GSM2040135,GSM2040136,GSM2040137,GSM2040138,GSM2040139,GSM2040140,GSM2040141,GSM2040142,GSM2040143,GSM2040144,GSM2040145,GSM2040146,GSM2040147,GSM2040148,GSM2040149,GSM2040150,GSM2040151
"""1555961_a_at""",13.08780681,13.19115837,13.30722399,13.222612,13.21035223,13.33822946,13.34016633,13.16242436,13.25816039,13.33879732,13.24226016,13.12527982,13.38786092,13.10370705,13.31914917,13.22772279,13.26940414,13.1127929,13.31506054,13.28090738,13.277361,13.30053069,13.4355296,13.3276014,13.12699444,13.24935423,13.4187434,13.22239209,13.22759345,13.25808022,13.29137966,13.24674791,13.29746001,13.30951136,13.25142249,13.21898374,13.15013994,13.1847035,13.20808717,13.27707262,13.15538114,13.286411,13.21487578,13.42792326,13.36306477,13.39174762,13.4155242,13.32441839,13.41997759,13.40533424,13.14862268,13.1911186,13.37144318,13.34208099,13.38797356,13.49410012,13.3577056,13.22365099,13.17436177,13.06491404,13.30539713,13.05185579,13.2858475,13.1786642,13.09103053,13.15590602,13.17987683,13.23256342,13.31371045,13.41848782,13.39099546,13.49900723,13.47211068,13.20740099,13.21003958,13.13454199,13.24970347,12.79081318,13.18115357,13.2139549,13.35507665,13.17386543,13.19514434,13.10560267,13.29881521,13.190421,13.01997776,13.21611976,13.22376848,13.27393099,13.24901438,13.42902866,13.17986255,13.29160312,13.23254966,13.14594523,13.20225457,13.52726815,13.32859386,13.3908305,13.31860526,13.22201224,13.19226598
"""1555962_at""",11.5287068,10.99957129,11.67800653,10.74016375,10.69765384,10.12126417,11.95577693,11.13702529,11.17695014,12.02431574,11.64787718,11.12480319,10.90453806,11.05376846,11.30727294,10.1053081,11.62782066,10.28894657,10.34937364,10.84092765,10.61795292,9.642600892,10.64413821,10.69620895,11.42579906,11.75363489,10.60585971,10.80294899,11.47367216,11.20992464,11.69882238,11.2471246,10.04998334,10.63013723,10.45592792,10.10485328,12.11120996,10.85257251,11.56780877,11.30950153,11.3466345,11.34768075,10.14670324,10.92290369,11.68025852,11.63537208,11.64330878,10.10561724,11.69948298,10.04626836,10.57300069,10.40535995,10.34054356,10.586934,10.16002773,10.81965569,10.9410872,11.19162236,10.4490118,11.89252116,11.44374486,11.07107271,9.660897483,11.34497704,11.01710315,10.87871898,11.05524368,11.64662458,11.01745791,11.26422922,11.83198969,11.38444476,11.45443581,10.18788366,9.923459195,10.72182962,10.49470057,11.0981334,11.52131199,11.69374803,11.27666102,10.57811797,10.22219544,10.90818236,10.49569512,11.54631374,11.29789785,11.30963635,9.307759351,10.92902599,11.02576985,11.04583396,11.57011765,11.81306775,10.84493124,11.1710165,11.15444181,10.73632338,9.886739533,10.02169243,11.38072998,11.26662631,11.01032922
"""1555963_x_at""",11.6175551,11.06216265,11.85440626,10.84614149,10.72325164,10.10850105,12.13772314,11.17612396,11.24856454,12.15746225,11.81999265,11.14226071,10.92640989,11.15576407,11.38342626,10.19192252,11.74954384,10.32073851,10.40471035,10.96611448,10.60053315,9.704500465,10.76301374,10.7608321,11.58715603,11.90540382,10.65974922,10.79729673,11.50685073,11.29236727,11.83453095,11.3016163,10.05533893,10.64737711,10.49121405,10.21737255,12.24899784,10.9674805,11.63023278,11.31681948,11.43239054,11.50767061,10.18470825,10.96619266,11.89644568,11.83732382,11.8148541,9.96276792,11.84919945,10.08015727,10.63848291,10.45590573,10.40498575,10.61823453,10.1332986,10.90504389,11.10299959,11.28532046,10.52177705,12.0750928,11.52385836,11.23029954,9.690311844,11.36588681,11.13478186,10.87092289,11.10534738,11.78959744,10.98208399,11.45221837,11.97109453,11.53751649,11.75946567,10.18182352,10.03286266,10.87838336,10.50113192,11.23652743,11.58468301,11.80696404,11.467388,10.67458801,10.2034589,10.94428424,10.47688537,11.70138055,11.48621161,11.3496705,9.360930839,10.98431914,11.05513368,11.15732398,11.76923874,11.99982421,10.96021766,11.20368647,11.23611392,10.81525819,9.838841351,10.04620175,11.44505187,11.34049525,11.01700952
"""1555964_at""",8.56624954,9.047555597,8.712852472,8.253060382,9.018870308,8.788059417,9.258098266,8.529933228,8.587262391,9.414538781,9.330873354,9.595109,8.967434415,8.639709624,8.885423909,7.977148352,9.475311141,9.02512223,8.182266559,9.189388332,9.163221434,8.729114483,7.834733683,8.911906265,8.65861446,9.215754338,9.184964432,9.181575913,8.448902776,9.093303067,8.928568572,8.901403216,8.850477004,9.003379315,8.955898381,8.855830434,8.712935052,9.002843838,8.555612998,7.632764147,8.734486036,8.733250629,9.079576325,9.335442792,9.124053009,9.334037639,9.201003898,8.884672537,9.043089035,9.103786934,7.963067751,8.729265851,8.708297486,8.009017565,8.719233141,9.395136846,8.982391137,9.106194784,9.36383479,8.475438276,8.506539678,9.634717973,8.359660797,8.778426132,8.699769682,9.308550318,8.399309007,8.326202934,9.012564701,8.576698182,9.295393203,9.727698399,8.887324798,9.233564657,8.016877792,8.236888491,8.666028065,8.706374299,8.938256079,8.266071565,8.245198248,8.837960887,8.316622585,9.100806403,9.733139311,8.146027588,9.452116383,8.572861215,8.324937694,8.173446491,8.521048634,9.132051157,8.101119338,9.191424194,8.18837971,9.630334869,8.874408161,9.363875877,8.970124693,9.287860399,9.503672391,8.410578802,8.854077394
"""1555967_at""",9.992003381,10.03243589,9.845258968,9.487471094,10.73757173,10.90844811,10.2626446,10.4123422,10.24454103,10.10404471,10.0636122,10.8646536,10.8909303,10.2130993,10.26745574,10.97409564,10.26887132,10.7508428,10.51960595,10.63492781,10.16065507,10.55269957,11.0786458,9.805793016,10.52989583,10.33647623,10.14245702,10.41138382,10.25524002,9.769782132,10.40490676,9.418919441,10.85644761,10.86349439,11.20551675,10.68606061,10.2577391,10.18308269,10.28922296,10.41465917,10.46904139,10.32824792,10.26211087,10.64671467,10.55976151,10.64133141,10.90470386,10.81002451,10.79764337,10.7139796,9.336850305,10.36912829,10.33007306,10.66445502,10.58843843,10.75403625,10.9702511,10.31987682,10.82914246,10.15591769,9.362067785,10.48265247,9.985403825,10.47700812,10.09628791,9.703085498,10.17186171,10.74692268,10.49931488,10.141029,10.14993123,9.57880111,10.43572752,10.01269814,10.63550745,10.53180224,10.61273161,10.54737398,9.708483261,10.33653123,10.31271488,10.08137249,10.40844276,10.88107027,11.2958911,10.22911533,9.563724063,10.77487324,10.70905147,10.77630425,9.425532693,10.23988968,9.851913505,10.18782013,10.21934766,10.0977032,10.29463862,11.38622351,10.65903613,10.87919296,10.83016006,10.26820194,10.14450327
"""1555968_a_at""",8.619937044,8.636656861,8.913145425,7.70626397,9.60110096,9.599783323,9.139778683,9.205050279,9.001808689,8.63268656,8.812665752,9.644476681,9.511039675,8.986969195,8.893531793,9.723654664,8.959767994,9.549414216,9.074314822,9.352865841,8.687422943,9.377585638,9.588582585,8.382233023,9.28479853,8.772310199,9.065014925,9.070872697,8.911892766,8.349216712,8.782626611,8.283113402,9.620379833,9.724215831,9.888563673,9.423130383,8.730518516,8.815003495,9.070370432,8.730191721,8.743362118,9.100862017,9.19642313,9.425958332,9.197057749,9.356992115,9.505311709,9.363878749,9.484240665,9.481979382,7.972984254,9.069295271,9.171875282,9.254720461,9.426680739,9.380324442,9.559479711,9.20959759,9.353086263,8.840494565,7.983571169,8.825693442,8.706359381,9.270960583,8.497499078,8.494833328,9.057379655,9.409463911,9.057835983,8.619154184,8.778232684,8.025308568,9.131265954,9.01240193,9.406242809,9.238979062,9.469233625,9.107796032,8.561638379,9.215609588,8.67218035,8.7357643,9.056768342,9.421545663,9.970906239,8.870878113,8.282951822,9.534184916,9.639084518,9.487436397,8.031883732,8.963484564,8.638476216,8.779184129,9.0767578,8.765130168,8.945475298,10.09991976,9.475233856,9.478852541,9.194322964,9.046209372,8.93655482
"""1555971_s_at""",9.782899162,8.95817437,9.395468404,9.502156359,9.436566749,9.233195127,9.382326233,9.759140919,9.389192642,9.483598034,9.451143379,9.76439356,9.061687515,9.432263369,9.056218636,9.54527981,9.401654512,9.404381054,8.817201755,9.486864125,9.489238357,8.858455826,9.242233449,9.193476901,9.377988635,9.823539334,8.732706331,9.176178926,9.687825894,9.775189058,9.399208203,9.202928836,9.256976273,9.377635129,9.228977176,9.059490842,9.904627504,9.478444536,9.771343735,8.991844299,9.506673133,9.263402295,9.169880722,9.128800081,9.241906332,9.266332142,9.001413878,9.182877291,9.229082781,9.327294892,9.270810207,9.688593331,9.702027526,9.35141538,9.218498264,9.113161959,9.048738885,9.599947996,9.563411055,8.817914981,9.552724763,8.846004662,9.491660238,9.471000074,9.595978801,9.249472129,9.9285062,9.511435814,8.865517927,9.324843704,9.479672618,9.623319444,8.994649542,9.59106342,9.405268724,8.934868378,9.185175122,8.936848511,9.496813083,9.374195421,9.82201655,9.381936866,9.557517156,9.669983158,9.483005741,9.633979881,9.671769443,9.507585248,9.049692194,9.250963865,9.307906784,9.144413669,8.985505329,9.441873942,9.33706596,9.584368783,9.36778396,8.873086619,9.324870456,9.402261476,9.911538405,9.611694048,9.74208508
"""1555972_s_at""",5.908933294,5.121633665,5.470274849,6.907170155,6.046904458,5.976376952,6.355001462,5.575272879,5.584553096,5.607800658,5.786655467,5.980741437,5.842503059,4.988917697,5.586868945,5.729204594,4.870113643,5.16260638,5.441861162,5.758395171,5.937149096,4.924300741,5.696093904,5.078242824,6.611234314,5.417736722,5.065293579,5.523950433,5.9209399,6.189959364,5.996485387,5.645594476,5.106839027,5.128518197,5.650082027,5.438793159,6.471927163,6.060817614,5.786193753,6.231209244,5.620165019,6.066427053,5.344305276,5.490275344,5.51142464,5.717798072,5.611432887,5.64719066,5.712576302,5.768767088,6.895534243,5.324576087,6.230893734,5.960610378,6.016801164,5.131484114,5.367939482,6.046201999,6.183557254,5.713257403,6.20909852,5.415275962,5.194599421,6.218974476,5.955161574,6.535330472,6.251243574,5.225786022,4.642039077,5.534106369,6.009528387,5.501263667,5.475542199,6.226141415,5.561741004,6.169171551,6.137816868,4.948695657,5.97808583,6.431169153,5.77048879,6.216469292,6.081697301,6.002088293,6.390248635,6.117634266,5.717839929,5.942192602,4.595016145,5.793009138,5.625079238,5.378999134,6.569471721,6.070876527,6.159725865,5.994354453,5.57809608,5.572824043,5.425129462,4.829931934,6.004123228,6.25524278,6.015287543
"""1555973_at""",7.165271338,6.359594696,6.439615957,7.249207875,7.147609096,7.058055436,6.649064047,6.877803128,6.710727017,5.901222106,6.497736043,6.703592516,6.283700995,6.675513906,6.495125859,6.3463454,6.428653186,6.303388744,6.696719032,6.891519106,6.622957091,6.127137785,6.872005063,6.659789847,6.176085509,6.472615199,5.719700831,6.101769529,6.965672469,6.734876164,6.824769451,5.59772558,6.908514954,6.662719457,7.063032231,6.087352201,6.612228075,5.946162039,6.618875179,7.170018991,6.862932357,6.223520551,6.443321377,6.880025831,6.927058668,7.419303752,6.347993981,6.866605758,6.429199382,6.705397999,6.636423535,6.323231347,6.623891837,6.789310247,6.503186525,5.895148554,6.243329242,6.82690534,6.810463752,6.527748653,6.109791472,6.150594679,6.935078954,6.557223206,6.916131027,6.726438841,7.052645349,7.081561765,6.778869706,6.971857654,6.795605214,6.951944518,6.577408082,6.922392576,6.671783638,6.021217238,6.860534749,6.838896897,6.442964431,6.540759437,5.581327583,7.128726563,6.744657243,6.873033419,6.758426965,6.917454587,6.775605641,7.400455351,6.476119384,6.643629848,6.694243625,6.62025051,6.588663534,6.484451382,6.863495104,6.469279684,6.273788631,6.519396029,6.789750705,6.82146204,6.391928898,6.048327257,6.938607442
"""1555974_a_at""",8.839756464,8.430026596,8.223144571,8.794371802,8.496928729,8.73770606,7.889325748,8.722129353,8.290777875,8.054883878,7.998035344,8.311250659,8.405114717,8.387253101,8.08166301,8.061830001,7.985148457,7.915922088,8.051776401,8.446386152,8.308981476,7.813954857,8.617071563,8.270056639,8.372818209,8.118206138,7.617968301,8.294676598,8.61317908,8.820991296,8.605680091,7.323669128,8.407502063,8.006021146,8.716789355,7.977917943,8.068430936,8.39895684,8.326757377,8.701751626,8.291436365,8.020727021,8.038149321,8.311430527,8.471118756,8.750982849,8.253827954,8.590209859,8.048446263,8.445483891,8.267654633,8.514314512,8.72504521,8.383818921,8.096385478,8.161179113,7.879397451,8.451438446,8.356569262,8.011608761,8.18752045,7.507288215,8.549133521,8.121616644,8.07498945,8.495294062,8.792483856,8.686370003,8.318511715,8.353734847,8.524405925,8.536961805,8.444070515,8.396958187,8.304066897,7.88150042,8.72485555,8.164023169,8.180690267,8.006948107,7.422710785,8.567962606,8.538739629,8.40318057,8.234954,8.557533353,8.188972685,8.932469529,8.303308682,8.357380577,8.607606898,8.017878105,8.160420824,7.818732467,8.446771773,8.228183262,8.241298573,7.943788105,8.102667438,8.526729149,8.419620779,8.328849024,8.634067613
"""1555976_s_at""",8.97312933,7.354770144,8.041803781,7.862929176,6.825279642,6.384798289,7.439737839,7.771933534,7.40711948,7.495789274,7.456510903,7.008918062,6.754105273,7.661231734,7.604233697,7.123051076,7.937964409,7.248221919,7.330097755,6.478577401,7.407981924,6.776881967,6.83405872,7.145502648,8.161647487,7.611200161,7.124151185,7.79415597,7.839630479,7.529962849,6.861995162,7.466935172,6.712725186,7.267642993,6.771933004,7.071473633,8.548698088,7.743132217,7.82353862,7.813034007,7.956407691,7.299391901,6.603646983,7.447093125,7.149707419,7.074235516,7.532042068,6.600189363,7.822383603,6.35650148,7.831582914,8.056215081,7.301683799,6.755732824,6.587516842,6.123420965,7.438265413,7.78605571,7.48060102,7.466989794,7.606293654,7.465487866,7.282440341,8.178246764,8.199555373,8.254493502,8.326358594,7.082891037,7.745636031,7.886352725,7.58789126,7.583294724,6.867070782,6.969448184,7.256104907,6.401044673,6.46675425,6.626998201,7.14901848,7.558953974,7.30530874,7.319411749,7.575877586,8.235480556,7.764962378,7.322892595,7.797573246,8.399103999,6.235440494,8.004454886,8.231816418,7.108788246,7.761955327,6.86036933,7.527315897,7.527218859,7.184672462,6.58012174,7.108108976,7.167205507,7.821925206,7.372248152,7.94283535
"""1555977_at""",9.877444659,7.829873227,7.807014563,7.375155978,7.890966726,5.91893026,8.208152009,7.841948809,7.653073257,6.624233687,7.846103669,7.462547411,6.754023829,6.870624787,7.474712441,7.652804911,8.25381109,7.573244751,7.646454049,6.607594494,7.601287559,6.19943204,7.23377543,7.407908152,8.217347394,7.692594546,6.166248101,7.593738213,7.891812948,7.887422379,7.310385355,7.874296132,7.19486236,6.925870637,6.801436247,7.342622948,8.736774806,7.537589853,8.291963638,8.070021695,8.073598311,7.29902936,6.16439182,7.390913084,6.896960003,7.377476171,7.765761771,6.033593554,7.675824227,6.652200795,7.752852888,7.415863111,7.104181539,6.35249391,6.469523121,6.447187357,7.377815879,7.635568896,7.749795521,8.7059021,7.802195393,8.599743526,6.871906579,7.75200362,9.04119334,8.415784822,8.093981967,7.432009741,5.584027914,7.157753076,7.992568338,7.565676864,6.544741188,7.589742115,6.952546428,7.665731406,7.095159714,7.004999719,8.44369867,7.793289091,8.184023414,8.011298927,7.452107847,7.831461558,7.704733709,7.950502614,8.696776197,7.79820468,5.881344871,8.142016299,7.906563914,7.149173826,8.405503944,7.550866545,7.797708254,7.273251757,7.927809385,6.562404582,7.225942255,7.290335744,8.109162478,7.366118558,8.111352732
"""1555978_s_at""",8.838984558,6.689592953,7.268055282,5.933082624,6.768333654,4.320840304,7.014619028,6.870820148,6.728434317,6.371894307,6.3794859,6.428566426,5.24233601,5.914632631,5.830772679,6.341527939,7.58540149,6.05392952,6.105923758,5.059114216,6.299554815,4.711349127,6.395321464,6.171473712,7.257673886,6.48689178,5.335914227,6.621432134,6.842383353,6.801700535,6.256534395,6.954900661,5.534941288,5.82569665,5.508224534,6.406244437,7.706820837,6.869695878,6.832027718,6.979330902,7.193185224,5.934007758,5.079191975,5.378732519,5.718753193,6.177204875,6.354501593,4.706114576,6.760402494,5.255162476,6.762723348,6.45902294,6.04027445,4.656713527,5.343935167,4.803424696,6.060747704,6.522680667,6.468057695,7.619533154,6.718046896,7.349650913,5.410411075,6.668314297,7.842666751,6.678476315,7.098079779,6.293958109,5.915132615,6.513872559,7.196157613,5.469683025,5.333797901,6.436046312,4.86609448,6.056114985,5.329073624,5.28109799,7.460605875,6.881620225,6.923392779,7.301086291,6.253664357,6.44561919,7.006564919,6.535290075,7.602359142,6.77056018,3.973935886,6.562382209,6.715170656,6.219431861,7.264653097,6.407328705,6.454380133,6.066128628,7.138015772,5.7880413,6.085896406,5.274182042,7.1814637,6.094750723,6.663897984
"""1555979_at""",7.250184402,7.255858949,7.520257572,7.216014518,7.475769495,7.451726497,7.260398587,7.201732495,7.74636647,7.324703931,7.43190923,7.739818915,8.220409449,7.975304288,7.234958777,7.961824678,7.201435296,7.605760286,7.58669343,7.487032102,7.845389775,8.21085772,8.053683302,7.438981637,7.571157838,7.370942192,7.790378729,7.227619467,7.487556016,7.180199587,7.414577022,8.23758414,7.117872078,7.552221486,7.678164729,7.641488647,7.14952703,7.889925443,7.46926368,7.15555219,7.361942674,7.372421554,7.875080362,7.728921807,7.647616971,7.407243093,7.509493908,8.433129786,7.430594834,7.807203762,7.079026922,7.300719407,7.158422841,7.404758865,7.462889795,7.935886759,7.696506573,7.27915631,7.494986017,7.595646926,7.433675276,7.871594945,7.532348803,7.405255711,7.662025492,7.342412078,7.413590225,7.462403793,7.87362605,7.495862563,7.225412455,7.397598174,7.658871841,7.833734022,7.93403762,7.455843084,7.504656652,7.258610333,7.604893529,7.31386315,7.35630419,7.42359809,7.594764205,7.933145466,7.767587177,7.481947158,7.096199437,7.358693724,7.742000912,7.723972126,7.31948273,8.138029873,7.250590611,7.755094443,7.357151812,7.219871172,7.318576254,8.078202507,7.646518853,7.402677013,7.623353374,7.468849705,7.381525924
"""1555980_a_at""",5.999221284,6.872750084,6.720660678,6.815368315,6.596270902,7.176394571,5.935554635,6.35073949,7.429942574,7.041697194,6.527982839,7.667830259,8.42549135,7.727822081,7.233070007,8.117505099,6.701737794,7.366050096,7.972181078,7.48415376,7.674081016,8.334942343,8.410414374,7.515440089,7.290591875,6.80446957,7.915962106,7.08320414,7.10743501,6.991717832,7.304582102,7.862605509,6.593177744,7.433515538,7.711111275,7.773995674,6.099290206,7.611374168,6.633781149,6.596009676,7.30981489,7.496426386,7.912831361,7.749393174,7.507392752,7.53815961,7.683996743,8.740621757,7.786293772,7.904474053,6.496529275,7.162959432,6.366686466,7.217162418,7.518277777,8.279452088,7.682997098,7.250372854,7.34000771,6.555286201,6.85573513,7.207610253,7.511169189,7.129415781,7.171289809,6.757064493,6.147688102,6.683033624,7.961784119,7.163378675,7.180676818,6.981171558,7.524589547,7.976775844,8.378733456,7.379541407,7.70551532,6.949296906,7.209281603,7.008720454,6.768468455,7.378131928,7.211813478,7.398889701,7.518054693,6.931257945,6.004938965,6.627028404,8.343570178,7.821411068,6.895752938,8.264858682,6.434063958,7.129242426,7.75747508,7.13891035,6.930046706,7.946455634,8.32824743,7.595218127,7.617928628,6.736597017,6.827256607
"""1555981_at""",5.394598689,5.409867045,5.50103376,5.373032725,6.414809664,6.721711128,6.407531484,6.879110084,6.402024982,5.210618555,6.454554455,6.829697169,7.191865736,5.540083179,5.4998471,6.289608744,5.475718351,5.398079558,5.552218352,6.529207398,6.798841475,5.42376747,6.682259113,6.084998709,5.466334978,5.357206482,5.893444921,6.005124845,5.866660871,6.350860752,6.214553807,5.586482852,6.601318896,5.624874702,5.735174707,5.896587348,5.26563636,6.118494394,6.209748177,6.671371368,6.086833771,5.545493653,6.158352857,6.141674493,6.06375983,6.690795435,5.677251498,6.726863855,6.098867848,6.057890708,5.422851756,4.971462952,6.495833888,5.082442706,6.414626588,5.976149852,6.253492523,6.689941745,5.335241778,6.17612683,6.275581763,6.332352175,5.058112529,6.159800001,6.292335437,5.199229564,5.004322922,4.998285224,5.817699912,6.497334772,6.656415006,6.600763175,5.463138247,5.436012354,5.403636289,6.370630603,6.021231608,6.89298506,6.697678634,7.168044338,6.190374673,5.938191376,5.290845078,6.623601426,6.672340529,6.813030103,5.425971131,5.760545544,7.058372866,5.836858802,5.607604078,6.497499001,6.205786395,5.337091818,6.377259783,5.860241537,5.756733964,6.890432868,6.403032753,6.612853826,5.590768509,5.889340051,5.503992582
"""1555982_at""",8.457652576,8.921799878,8.192378408,8.51522856,8.932868006,8.552181827,8.246554812,8.584311234,8.239685729,8.468010498,8.435520187,8.517549297,8.596811375,8.784965683,8.58538621,8.809069507,8.268427158,8.559229428,8.192556926,8.622217352,8.279222441,8.907976561,8.820760251,8.540242407,8.541814817,8.567807545,8.667712399,8.734906695,8.439503376,8.613303552,8.447679549,8.346184991,8.491498214,8.885071443,9.218245858,8.943503118,8.169921231,8.930886917,8.502410264,8.608241131,8.337108587,8.425603523,8.743731473,8.4183424,8.592741708,8.728295035,8.608694987,8.745734644,8.346605405,8.478987894,8.475321612,8.532297608,8.192324316,9.221558528,8.555682539,8.671120861,8.684299657,8.454909342,8.668742733,8.833428134,8.457386559,8.56618594,8.984934739,8.368504005,8.592147176,8.628302456,9.151361859,8.896254605,8.379990871,8.656240206,8.485269805,8.850510043,8.615142589,8.544597073,8.617731415,8.861296819,8.575770856,8.052728717,8.533603194,8.495193639,9.001201304,8.521297637,8.388404556,8.503930928,8.250118087,8.838122437,8.637294347,8.616480231,8.947985851,8.61865638,8.486667148,8.259621906,8.056142633,8.520629869,8.997098123,8.870554808,8.616081946,8.493004216,8.589347443,8.345865432,8.742130177,8.610735046,8.73519901
"""1555988_a_at""",6.358714646,6.299742858,6.453858041,6.398444895,5.888363803,5.836077729,6.410670824,5.759845977,6.213192143,5.646859632,6.959693631,5.36633694,5.50492064,5.087872627,8.798393293,5.691698526,5.857429584,6.058975285,6.089859766,5.278381763,6.186783504,5.763297037,5.401123033,6.805492579,5.378087231,6.460352949,5.724555006,5.88091924,6.038330556,8.125899391,7.675608591,6.129827875,5.276576044,6.212925928,4.731993811,6.131166214,6.78719557,6.492517695,6.001103393,5.537916494,6.299796905,5.151258863,5.564075556,6.794738934,5.624659223,6.149800151,4.948203565,5.437486281,7.228144958,5.032045957,8.010789429,5.152352859,6.359319516,5.54956485,6.399421816,5.680611893,6.476941383,7.003468136,5.922698137,7.21168829,8.233560742,6.448618592,4.870077701,6.346847094,4.774022729,7.888628893,5.970622364,5.851758805,5.286315199,6.275277509,5.585278374,8.155989889,6.73279833,5.149955623,4.754545659,5.02660871,5.265101279,5.662801831,6.366469729,6.985069012,6.002339657,6.710709609,7.464022452,6.270356754,5.821911991,7.209372008,5.057631045,7.015137133,5.621109551,6.636807308,6.900076554,7.449785324,6.251954657,6.992353999,6.842917822,5.309319969,8.989761058,4.843411714,6.398888121,5.580501017,5.106438762,5.776600679,5.35646785
"""1555989_at""",10.65614226,10.91087889,10.71243558,10.51796735,10.59226951,10.98980428,10.69931086,10.82252996,11.04252865,10.16465544,10.77303926,11.03649342,10.43389336,10.9905941,10.94311514,11.22232794,10.33531809,10.79444941,10.30765666,11.08128452,10.43000692,10.2430968,10.41700237,10.73177712,10.63379874,10.80397414,10.4083596,10.58379987,11.04461331,10.3229009,10.86702125,11.1594619,10.97455445,10.76476549,10.50042657,10.23008413,10.85608299,10.52475013,10.64931935,10.69796646,10.57000889,10.64757805,10.93123189,10.73131886,11.00576128,10.86890441,10.76169163,10.82221497,11.06270263,11.14558256,10.80689886,10.54714255,10.36273162,10.80245225,10.47834356,10.6555905,10.7527984,10.72018991,10.7962764,10.96043053,10.44968761,10.66979496,10.51873363,10.78787724,10.55220675,10.8534666,10.46699859,10.72735736,10.369114,10.92252445,10.76059978,10.26203287,10.53210475,10.95628344,10.64143648,10.8969387,11.10648131,10.69869183,10.99067744,10.98802873,11.17624988,10.92619648,10.77043134,10.45049092,10.76948372,11.20468939,11.0355176,10.55273265,9.962286981,10.76558661,10.86802866,10.85087129,11.1586159,10.96335667,10.82316842,10.67352268,10.31882547,11.02328192,10.74926619,10.35422824,10.74022719,10.70289945,10.65711857
"""1555990_at""",5.273426615,7.956453381,6.939068466,7.430889491,7.48959789,8.221240694,6.653444534,7.912667675,8.29258451,6.641306459,7.040658986,8.648919501,8.943704848,8.467094579,8.085562618,8.479826017,7.309902671,8.167604189,7.799611229,9.097833846,8.462529243,8.524116574,8.992032081,8.030182889,7.667986809,7.912216358,8.142900877,7.95517479,7.714341979,7.173853725,7.824633974,8.153905855,8.112846829,8.816962547,9.173985377,8.803525672,5.532421152,8.153390038,7.073501389,7.71651875,7.302085809,7.44548291,8.525809847,7.758790101,8.68245362,8.526770374,7.710603088,8.448290706,8.296435737,8.363217894,7.383072763,8.036112933,7.726341558,9.614000907,8.261874907,8.897475151,8.595998375,7.554707161,7.611174239,7.200591582,7.700075327,7.536735529,8.447333637,7.8690512,7.239937758,8.357818421,6.296231468,6.58232885,9.321792661,8.376771623,7.04464943,7.191956594,8.373652741,8.934211679,9.689820656,7.528435905,8.423914713,7.472649508,7.080030333,7.92501366,7.516440208,7.835165887,8.044010978,8.186519862,8.054087364,7.789843539,7.680289719,5.636644795,8.108800856,8.886901043,7.732368832,8.469365342,7.66425658,8.035962104,8.681129457,8.091329684,6.940173545,9.479908084,8.958895778,8.68737519,8.123571171,7.855511057,7.316436766
"""1555991_s_at""",4.443948437,8.079648539,6.513624845,7.563247942,6.785593991,8.132523565,6.646057114,7.839668334,8.089849665,7.146475869,6.851725988,8.452045595,9.345875092,8.377011107,7.829258258,8.501396363,7.27159458,8.170221713,7.838741346,8.882346894,8.326331785,8.821875708,9.101991032,8.276835538,7.689712655,7.780691182,8.538853115,8.116863086,8.184166353,7.666664398,7.913957461,8.241594857,8.214960269,8.751377618,9.059375368,8.696445471,5.295737635,8.09586689,6.968205376,7.877458211,7.30525904,7.511789199,8.412253516,7.827906788,8.545711341,8.50774753,7.891565661,8.389767684,8.235225767,8.275409001,7.098998082,8.523633925,7.545218885,9.712193264,8.64021203,9.139114923,8.573395721,7.412988008,7.658759886,6.615864772,7.363459835,7.270944946,8.905608277,7.727094747,7.031364091,8.155744876,6.400326889,6.57984598,9.432451323,8.203212653,7.128622988,6.99985402,8.171272899,8.985547257,9.683550811,7.340081833,8.184149796,7.515440905,6.717452034,7.947820866,7.22103366,7.930777914,8.183392331,7.951860676,8.137818216,7.176551638,7.409325431,5.346436421,8.627944269,9.092495364,7.828206007,8.283503468,7.272427173,7.84362873,9.029776292,8.03057082,6.527276002,9.455817316,9.143530554,8.945091525,8.001594796,7.808483617,7.450396043
