ID_REF,GSM631755,GSM631756,GSM631757,GSM631758,GSM631759,GSM631760,GSM631761,GSM631762,GSM631763,GSM631764,GSM631765,GSM631766,GSM631767
"""201222_s_at""",7.77797,8.05942,7.86335,6.28313,8.14437,8.68937,8.03469,6.96446,7.18666,6.24119,6.63378,7.31774,5.54546
"""201223_s_at""",8.02124,7.24552,7.91051,6.34839,7.57139,8.06723,7.54864,7.24744,6.95895,6.16072,6.34564,6.90661,6.99302
"""201224_s_at""",7.61883,7.54607,7.42028,8.07134,7.87786,7.59666,7.69604,7.93702,8.22028,8.42415,8.8581,7.93549,8.4871
"""201225_s_at""",7.5085,7.27862,7.80713,6.45139,6.24946,6.45438,6.41031,6.39239,5.17721,5.5471,5.47596,5.56042,4.55655
"""201226_at""",9.86265,9.07482,9.31823,8.79975,9.57983,8.89982,9.84702,8.5478,8.09239,8.41437,7.92329,9.03765,8.4072
"""201227_s_at""",9.41858,9.77579,9.89252,9.60616,8.68095,8.63546,9.81007,9.66776,9.34782,8.70147,8.03937,8.91885,8.53434
"""201228_s_at""",5.07515,5.15745,4.99342,5.09494,5.1105,5.07469,5.06548,5.3012,5.5878,5.39111,5.62051,5.14382,5.38731
"""201229_s_at""",4.96254,4.76812,4.37835,4.43502,5.0025,5.17135,4.35567,4.1684,3.64797,4.17362,4.17383,4.31712,3.92292
"""201230_s_at""",7.43018,7.72568,7.92015,6.91052,7.36389,6.99859,7.3996,7.52996,5.99525,6.84977,6.18196,6.76738,6.48911
"""201231_s_at""",11.7489,10.7524,10.5055,9.10321,11.8854,11.125,11.3872,10.4627,10.0963,9.16726,9.86589,11.1369,10.2509
"""201232_s_at""",7.87772,7.61725,7.10962,7.03986,7.95006,7.67345,8.205,7.77518,7.83351,6.87978,6.7383,7.75356,6.59887
"""201233_at""",6.31834,6.41792,6.06696,5.95131,6.7157,6.39498,6.70927,6.26712,6.30672,5.97335,6.12865,6.5173,5.95289
"""201234_at""",8.60858,7.53345,7.28663,8.73675,8.68939,8.44964,8.05789,7.49471,7.8503,8.79857,8.58258,8.44026,7.45657
"""201235_s_at""",4.64988,4.78926,4.48261,5.47396,5.03408,4.95774,4.77393,5.34457,5.33649,5.95311,5.98385,4.60363,5.75846
"""201236_s_at""",7.79989,7.629,6.93271,9.05344,7.12833,8.2012,8.37192,7.20125,7.69454,10.3621,7.72218,8.58802,6.31487
"""201237_at""",8.28284,8.08013,8.40701,6.45677,7.04356,7.13065,7.10788,7.44608,6.20702,5.40784,5.16729,6.38938,5.76141
"""201238_s_at""",8.30392,7.86261,8.47893,5.64658,8.21399,7.96573,7.31182,7.07299,6.08398,4.97694,5.13818,6.45036,5.72326
"""201239_s_at""",9.47478,8.97162,8.931,7.25398,9.08007,9.11293,8.36545,8.3009,8.25637,6.58274,6.45115,7.13701,7.09811
"""201240_s_at""",9.84729,9.72988,9.97388,10.0041,9.68805,9.67094,9.87875,9.01573,8.50982,8.44701,6.95439,10.2459,8.25337
"""201241_at""",9.99348,9.45638,9.58943,8.61963,9.69478,9.89627,9.61414,9.1464,8.3197,7.40149,6.78477,8.43057,8.52842
"""201242_s_at""",9.79604,10.6774,10.2005,8.00809,9.96035,9.45985,10.7738,10.8757,10.5443,9.48359,8.94649,10.4195,10.6024
"""201243_s_at""",11.7788,11.9161,12.0351,11.1237,12.111,11.9153,12.3197,11.5582,10.7291,11.1325,10.3171,11.9444,11.5561
"""201244_s_at""",7.90618,7.96194,7.27787,6.944,8.13744,8.1766,7.41334,7.50317,6.46175,6.51087,6.12875,7.73474,6.55282
"""201245_s_at""",7.13078,6.24632,5.80955,5.72234,7.0315,7.01878,6.88313,5.61435,5.38017,5.69471,5.34103,6.49894,5.55022
"""201246_s_at""",5.99656,5.78022,6.01426,6.39555,6.05853,6.30634,6.15325,5.91201,6.13856,6.39705,6.61681,6.14222,6.30993
"""201247_at""",6.54292,6.49032,5.9924,6.63517,6.32414,6.04139,6.18371,6.30921,6.42734,6.38712,6.6325,6.86304,6.38387
"""201248_s_at""",6.42711,6.53943,6.47426,7.00873,6.57348,6.5491,6.62782,6.73393,7.041,6.80147,7.2413,6.68562,7.27437
"""201249_at""",3.56972,3.46533,3.62143,3.89216,3.64344,3.94797,3.44179,4.08626,4.50292,3.88231,4.16605,3.56339,4.55212
"""201250_s_at""",7.61134,7.12847,7.07739,6.58022,7.51648,7.36105,7.13376,6.97877,7.30772,7.26397,7.58344,7.63252,7.52885
"""201251_at""",8.45217,7.33925,7.30738,7.2842,7.67827,7.47789,7.73862,7.41693,7.12264,7.97227,7.42804,8.14858,6.654
"""201252_at""",8.20139,7.12877,6.2226,6.89999,7.88748,7.78733,7.17608,6.74016,6.79445,6.58413,6.61348,6.65632,6.08635
"""201253_s_at""",8.9545,9.42502,9.14967,9.87636,8.6987,9.13477,9.03139,9.43465,9.381,9.76713,8.99423,9.46686,8.31047
"""201254_x_at""",12.1453,12.2648,11.7547,11.7631,12.0779,12.4412,11.8386,11.9555,12.0605,10.9647,10.923,12.0191,11.6991
"""201255_x_at""",8.04823,8.04355,7.27954,7.93193,8.62035,7.3207,8.38055,7.97577,7.44819,7.71349,7.39541,8.52867,7.2627
"""201256_at""",8.29809,8.7256,8.45293,7.86605,8.13066,8.61622,8.26445,8.57106,7.48565,6.92568,6.62693,8.0095,7.1337
"""201257_x_at""",12.3273,12.9395,13.1925,12.4537,12.624,12.7424,12.2783,12.5331,12.0929,11.0719,11.4751,12.0753,12.0118
"""201258_at""",10.7351,10.6266,9.3711,10.3909,10.1568,10.4455,9.18711,10.364,9.3608,9.34604,9.54497,9.61121,9.1501
"""201259_s_at""",6.97504,5.75954,5.38584,4.42873,6.45289,6.86668,4.54499,4.34603,4.35994,4.52504,4.34901,5.02774,3.98481
"""201260_s_at""",8.06145,8.08992,8.24289,7.01425,8.29388,8.2494,7.46106,7.64653,6.86557,5.91222,5.87099,7.72776,7.28939
"""201261_x_at""",6.07997,6.44758,6.37745,6.35653,6.24859,6.06778,6.42563,6.71909,6.20752,7.0988,6.59288,7.20931,6.69543
"""201262_s_at""",4.5191,4.66394,4.65247,5.41626,4.45722,4.77953,4.39569,5.01298,5.30244,5.11548,5.50331,4.92522,5.23585
"""201263_at""",9.38516,8.63407,8.7683,7.14586,9.51405,9.12279,8.87227,7.5704,7.11234,6.32675,6.41921,8.18175,7.47129
"""201264_at""",7.88551,7.61448,7.13625,7.60336,8.34879,7.7157,7.90624,7.09736,6.76857,7.35508,7.56706,6.90623,7.06681
"""201265_at""",4.29086,3.95724,3.69028,4.87124,4.19302,4.78522,4.10077,4.12565,4.78314,4.87642,4.69575,5.02371,4.34983
"""201266_at""",10.8345,10.1937,10.2608,7.08227,12.1538,10.671,10.3703,9.92944,9.03199,6.68637,8.7465,9.37686,9.62015
"""201267_s_at""",8.2021,7.00208,6.94296,6.07224,8.14778,7.72828,7.40365,6.10108,6.04899,5.91368,5.54836,6.28868,6.0905
"""201268_at""",9.30567,9.40928,8.88277,8.84995,9.33614,9.2986,8.58455,9.59516,8.81152,8.4045,8.57525,8.53225,8.65695
"""201269_s_at""",4.79774,4.73784,4.36211,4.42195,4.99195,4.81178,4.35461,4.8407,5.11346,4.896,5.06652,4.46992,4.615
"""201270_x_at""",8.02376,8.04146,7.85693,8.71082,8.54808,8.02574,8.45365,8.55498,8.51902,8.8851,8.21716,8.73135,7.70634
"""201271_s_at""",7.78879,7.57698,6.82339,6.52102,7.49128,7.03026,7.45409,7.65984,6.89293,7.06941,6.63531,8.19946,6.66676
"""201272_at""",8.72398,8.75827,8.4535,7.30311,8.98697,8.04252,8.57536,7.94991,7.26578,6.45547,6.91205,8.16973,7.32052
"""201273_s_at""",10.2157,10.0396,10.2882,8.02472,8.74237,9.5576,8.94849,9.11221,6.89944,6.73389,6.6095,8.55485,7.31678
"""201274_at""",9.15232,8.9704,8.52079,7.03627,8.39917,8.15235,8.34116,8.4359,7.72629,7.43438,6.81559,7.46977,7.33508
"""201275_at""",9.64472,9.21731,8.7661,7.98051,8.34281,9.13383,8.95016,8.36311,8.81165,7.25122,6.84696,9.17027,7.22257
"""201276_at""",5.76305,6.19867,6.27735,6.47905,6.17945,5.77243,6.90598,6.63141,6.10828,6.62183,6.50796,7.01892,6.06916
"""201277_s_at""",10.508,9.69684,9.34531,8.29318,10.7367,10.4326,9.75551,9.68589,8.61068,8.1484,8.79511,9.38739,8.90222
"""201278_at""",7.57709,7.57709,7.47554,7.06836,8.47985,6.34528,6.0204,7.15373,5.76147,6.12024,6.55924,7.19969,6.7043
"""201279_s_at""",6.03447,5.63527,5.32572,6.13867,7.42825,5.88915,5.5484,5.2206,6.13226,5.38244,5.56884,5.93931,5.87607
"""201280_s_at""",5.79809,6.42297,5.87288,6.66805,7.2433,4.49181,4.93012,5.72993,5.2183,5.63642,5.05672,5.86992,5.42927
"""201281_at""",7.33682,7.33159,6.7967,6.81783,7.51491,7.31952,7.31863,7.31473,7.24161,7.0414,7.73743,6.81908,7.35386
"""201282_at""",5.17025,5.36502,5.57651,6.30924,5.90571,5.77818,5.98744,5.7561,6.02445,6.33448,5.99015,5.99157,6.066
"""201283_s_at""",3.54872,3.85015,3.90007,4.14109,4.13338,4.0698,3.54163,3.98061,4.26553,4.35031,4.59562,4.04387,4.21266
"""201284_s_at""",6.49154,6.70191,5.97838,6.34125,5.91592,6.0663,6.37313,6.22259,6.34095,6.56291,5.91818,6.35691,5.77595
"""201285_at""",8.79943,8.87041,8.5121,7.89853,8.43227,8.95312,8.59493,8.73611,7.8341,7.49787,7.54711,8.59177,7.36952
"""201286_at""",6.82054,6.69724,6.09565,5.45612,6.05021,5.23525,5.91087,6.79373,6.30255,6.85823,5.85298,6.23574,7.65608
"""201287_s_at""",6.3789,6.00225,5.38072,6.24099,6.19625,5.93243,5.84121,6.21316,6.72152,7.08922,6.31437,6.49119,6.13434
"""201288_at""",7.92944,8.52634,6.66431,6.47642,6.22137,7.01713,5.64107,8.1133,6.49933,6.60526,5.90217,6.55257,5.66415
"""201289_at""",9.24895,8.77531,7.59996,4.86258,10.835,8.89366,8.34921,8.18817,6.85597,8.51591,7.75591,8.73122,7.57198
"""201290_at""",10.7382,10.3041,10.5632,9.93829,10.3655,10.836,10.7183,9.95689,9.62786,9.31796,8.67453,10.5901,8.83144
"""201291_s_at""",2.8464,3.12608,2.9355,2.84127,2.98131,2.81858,2.87572,2.77381,2.92914,2.84452,2.89307,2.8372,3.05384
"""201292_at""",3.0004,3.3887,3.58168,3.50324,3.14994,3.52356,3.30608,3.69299,3.60999,3.62306,3.61539,3.4465,3.79865
"""201293_x_at""",12.8544,12.6002,12.0127,11.5285,12.5532,12.3585,12.1752,11.9128,11.4561,11.3485,10.5831,12.115,11.1519
"""201294_s_at""",5.64381,6.94647,5.43036,6.72701,6.26836,5.09903,6.96782,6.23995,5.13976,6.4144,4.91871,8.85557,5.21218
"""201295_s_at""",2.89725,2.81428,2.84508,2.95208,2.87929,2.84259,2.88,2.98658,2.9439,3.01262,3.00309,3.13314,2.97388
"""201296_s_at""",7.5107,8.60535,7.85831,8.51675,8.21125,6.90596,8.60194,8.67171,8.02837,8.54558,6.68225,9.65663,7.00769
"""201297_s_at""",3.39177,3.35133,3.34012,2.95211,3.61077,3.64353,3.42069,3.05927,3.48927,3.15293,3.11786,3.75045,3.04524
"""201298_s_at""",7.38426,6.52018,6.5518,5.60184,7.07428,6.95005,6.38863,5.87405,6.87539,5.86017,6.03952,6.22555,6.17704
"""201299_s_at""",3.33674,3.30894,3.18233,3.52576,3.6455,3.72188,3.54398,3.51456,3.50754,3.55368,3.74987,3.6133,4.00552
"""201300_s_at""",9.47837,9.41031,10.1429,6.66358,10.2977,9.54373,10.0182,8.46838,6.97777,6.29729,8.16881,8.09222,8.57739
"""201301_s_at""",11.5841,11.5323,9.90557,11.0376,9.47283,9.63575,8.96353,9.9864,11.0045,10.4049,7.13537,12.3356,8.69555
"""201302_at""",10.5448,10.7493,10.0272,10.4533,9.08907,9.28063,8.48563,9.62702,8.17304,9.51423,7.17468,11.3717,9.09126
"""201303_at""",9.20204,8.5799,8.18112,6.96669,9.15768,9.65553,8.66117,7.51411,6.99519,7.3284,7.26224,8.41117,7.65889
"""201304_at""",7.71578,7.90551,8.71054,5.92657,6.5553,6.98246,7.32833,6.83896,5.30998,5.00148,3.9505,6.06231,5.10557
"""201305_x_at""",7.98549,8.5706,8.58497,8.03431,8.68526,8.11317,8.9938,8.84036,10.1594,7.80672,8.33698,8.70861,9.38872
"""201306_s_at""",10.3678,10.4833,10.4721,10.951,10.5443,10.1374,10.2024,11.1058,11.6258,10.9774,10.4937,10.3965,10.1224
"""201307_at""",7.64551,7.60446,7.74501,6.47905,6.74086,6.62285,7.25514,6.88636,6.25554,5.84749,6.00783,6.61269,6.09271
"""201308_s_at""",3.30032,3.08216,3.33795,3.44679,3.16348,3.40072,3.32246,3.42532,3.54988,3.47742,3.75468,3.43747,3.44707
"""201309_x_at""",4.83372,4.67998,4.69813,4.87984,4.70014,4.77112,4.31367,4.8944,5.18448,4.82635,5.34181,5.01667,5.21202
"""201310_s_at""",7.95269,7.35801,7.86215,6.6399,5.3952,5.07498,6.69779,6.53339,6.06868,6.1801,4.97686,7.97716,4.74928
"""201311_s_at""",6.70736,6.12249,7.15374,6.38754,5.13783,5.85967,6.15437,5.39923,5.42244,5.54611,5.11437,5.97259,5.39522
"""201312_s_at""",7.64919,8.51081,8.84799,6.23609,6.1545,7.09109,7.92014,6.97026,4.2376,4.49435,4.66866,7.21582,6.11328
"""201313_at""",6.4082,6.39919,7.25921,5.72643,6.53888,5.60371,9.08738,5.44902,5.8543,6.23376,5.41598,8.36407,5.46333
"""201314_at""",6.0379,5.98563,5.16132,6.78212,5.32312,5.41465,6.06381,5.67533,6.07963,6.62101,5.59833,6.50149,5.52895
"""201315_x_at""",10.8356,10.2716,8.96042,10.1218,9.98123,10.0078,9.68963,9.82957,10.2656,11.4001,9.67625,10.7919,10.617
"""201316_at""",7.2418,7.71093,7.72676,6.20433,6.50728,6.57106,6.60617,7.68264,6.51661,5.32092,5.25454,6.27359,6.57899
"""201317_s_at""",10.1644,9.89916,9.63372,7.13126,9.10176,9.52095,8.71743,8.93877,8.24405,6.42256,6.54166,7.60301,8.28776
"""201318_s_at""",10.1706,10.1632,9.44628,8.8742,10.6617,10.3856,9.37499,9.82801,9.23592,8.07833,8.6292,9.3464,9.93777
"""201319_at""",8.38364,8.48377,8.01989,7.56789,9.02133,8.33091,7.73663,8.21984,7.948,6.82227,7.73589,7.88699,8.29777
"""201320_at""",5.93923,6.20887,6.15358,7.06294,6.0021,6.15047,6.16526,6.60033,6.5798,7.59302,7.14913,6.44284,6.36124
"""201321_s_at""",5.05035,5.2448,4.84136,5.46302,4.45133,4.4363,4.73472,5.0721,4.9116,5.46701,5.38997,5.29097,4.83706
"""201322_at""",10.4078,9.89811,9.49367,9.23302,10.0635,10.3527,9.69186,9.06334,8.32973,8.27313,7.9109,9.1592,8.4184
"""201323_at""",8.04796,8.32183,7.84926,6.23337,8.65523,7.85969,7.78466,8.166,7.44071,5.24723,6.43417,6.4955,7.28837
"""201324_at""",6.75978,6.09205,6.57183,4.70862,8.77483,7.25283,6.32729,6.20843,5.45901,3.73829,6.76187,5.119,8.14986
"""201325_s_at""",6.16916,5.26606,5.85405,5.28039,7.57852,6.74574,5.51547,5.40517,5.17833,4.98513,5.7524,4.85326,6.803
"""201326_at""",9.17148,8.92929,8.85263,6.96367,8.59237,8.50731,8.5838,9.4096,9.19481,6.96577,7.34513,8.21653,8.06946
"""201327_s_at""",9.086,8.86562,8.66077,6.42724,8.88228,8.97233,8.26755,8.69451,8.33908,5.48044,6.20174,7.63238,7.58775
"""201328_at""",7.53726,7.76373,7.80901,5.79138,8.32192,8.88578,7.01333,7.463,7.11634,6.27245,7.02904,7.85983,7.85441
"""201329_s_at""",6.62398,6.03414,5.79259,4.99691,7.50821,6.91832,6.43084,5.88239,5.78295,5.26262,6.1601,6.8281,6.07642
"""201330_at""",8.14084,7.9756,7.78387,6.71495,7.4174,7.78932,7.18194,7.54586,7.02355,6.20217,5.99147,6.97436,6.04854
"""201331_s_at""",8.1879,8.14634,7.0317,7.44423,8.18569,7.10802,7.7242,7.55463,7.70883,7.87706,7.62422,8.46851,8.01219
"""201332_s_at""",4.58557,4.31834,4.1171,4.78733,4.74171,4.62442,4.03735,4.34397,4.58165,4.87962,5.21447,4.54309,5.06374
"""201333_s_at""",5.86517,6.07794,5.47194,5.74345,6.19432,5.68827,6.12389,5.82494,6.72834,6.09497,6.01058,6.54173,6.42104
"""201334_s_at""",9.14864,9.69053,10.0287,8.93965,9.27544,8.95633,9.56265,9.62249,8.72097,8.98104,8.72034,9.51126,8.94101
"""201335_s_at""",3.9447,3.84115,3.93124,3.77601,3.67988,3.66755,3.86135,3.69102,3.57237,3.81113,3.79838,4.16838,3.77953
"""201336_at""",9.71548,9.48159,9.47092,7.81161,9.4928,8.78521,9.45984,8.69658,7.56991,8.08366,8.36073,8.06065,8.39929
"""201337_s_at""",5.88846,4.80678,4.87617,3.66499,4.86356,5.79379,4.52691,3.87137,4.35246,4.09004,4.01626,3.84295,3.5369
"""201338_x_at""",10.3261,10.5781,10.0372,9.87378,9.62962,9.60342,9.48906,10.3233,10.2184,9.10449,7.98947,9.55378,9.24576
"""201339_s_at""",8.63957,8.50217,9.03277,6.26167,7.79102,8.47776,9.00883,6.30697,5.42991,4.97173,5.02219,7.12219,5.81464
"""201340_s_at""",6.17258,5.96132,5.32351,5.70262,7.85525,6.34091,6.47707,5.841,6.43106,5.66802,5.60293,7.17635,6.20059
"""201341_at""",8.51207,7.60646,7.08373,7.8029,8.70361,8.25634,7.43254,7.15759,6.96854,7.66937,7.13513,8.25694,7.5965
"""201342_at""",8.2845,8.6506,8.29362,8.23678,8.05322,8.0072,7.57013,8.57198,8.14917,8.32734,8.11109,7.51583,7.73719
"""201343_at""",8.75595,8.90757,8.80533,7.79779,8.48243,9.07491,8.43376,8.02642,7.11534,7.04423,6.69573,7.83787,6.89692
"""201344_at""",4.899,5.05305,5.07351,4.76973,4.84298,4.77883,4.56041,4.68068,5.44645,4.39444,4.41527,4.95622,4.7034
"""201345_s_at""",8.51777,8.12767,7.72687,7.38091,8.56378,8.87778,7.52843,7.53467,7.19181,7.0176,7.12597,7.3059,7.48436
"""201346_at""",8.73816,8.52707,8.64274,8.36735,8.93326,8.92347,8.48632,8.23625,7.75538,7.77138,7.58562,8.52883,7.97002
"""201347_x_at""",7.62912,7.33248,6.95935,7.56968,7.51178,7.92531,6.88446,7.20086,7.18682,6.71292,6.35555,6.96149,6.65984
"""201348_at""",9.49541,8.26739,8.97702,7.27268,8.7424,8.02931,9.88914,6.23947,5.75055,8.09291,7.58268,7.76976,7.81144
"""201349_at""",7.28054,6.92618,6.7093,5.99816,6.66142,6.05084,6.86134,6.67271,6.67272,7.04034,5.83066,6.84965,6.29664
"""201350_at""",7.53969,7.522,7.5294,7.92426,7.54795,7.66797,7.65568,7.62143,7.68353,8.92142,7.89571,8.32604,7.61221
"""201351_s_at""",8.64889,8.68367,8.67611,6.65332,9.0803,8.66837,7.81818,8.18151,8.24976,6.62864,5.54774,7.53858,7.02806
"""201352_at""",9.97928,9.9208,10.3586,8.84912,10.2923,9.55685,9.71963,9.90653,8.92795,8.37215,8.88248,8.6521,9.47655
"""201353_s_at""",5.68556,5.96872,5.67433,6.71746,5.78018,5.63196,6.10543,5.9353,6.02168,6.63761,6.42237,6.04704,6.10245
"""201354_s_at""",6.58418,6.8011,6.71359,6.90201,6.78063,5.76597,6.93873,6.8769,6.83838,6.85435,7.05512,6.81287,7.43687
"""201355_s_at""",6.31361,6.31595,6.43247,6.90476,6.65314,6.4429,6.36938,6.7948,7.03049,7.04842,7.14117,6.53206,6.80309
"""201356_at""",8.17647,8.29344,8.72718,7.16578,8.08547,7.98604,7.94193,8.43719,7.46874,7.12514,7.00701,7.40569,7.16366
"""201357_s_at""",4.78747,4.49428,4.40033,4.63779,4.56973,4.83372,4.49079,4.35789,4.62586,4.61002,4.54622,4.5704,4.47286
"""201358_s_at""",10.1144,10.4977,10.8132,10.6555,10.3404,10.0935,10.2181,10.2178,10.0779,10.0774,9.46085,9.96693,9.70923
"""201359_at""",8.83441,8.74965,8.87469,7.189,8.65602,8.56757,8.32565,7.65927,6.23869,4.9281,5.93242,7.64102,6.43999
"""201360_at""",8.07899,7.85966,8.24258,7.85111,7.64829,8.10979,8.85305,7.37126,6.92637,7.66192,7.5226,7.64332,6.85446
"""201361_at""",8.49362,7.85815,8.09338,7.53569,8.22847,8.35845,8.34548,7.91568,7.00123,7.64841,7.47383,8.32471,7.39749
"""201362_at""",6.62029,7.77952,6.99847,6.2781,5.77681,5.29797,6.25861,7.07937,6.85663,5.75561,4.79724,7.57994,5.17574
"""201363_s_at""",6.51166,6.96066,6.43851,6.52193,6.06141,5.78392,6.07728,6.25288,6.9535,6.2616,5.79521,6.59678,5.96014
"""201364_s_at""",6.93866,6.76747,6.48261,7.04247,6.28564,6.7207,6.70367,6.27515,7.31507,7.29102,6.61117,6.77334,6.67209
"""201365_at""",7.5656,7.54856,7.33666,6.86509,7.02013,7.40136,7.48764,7.09654,6.90573,6.83075,6.79837,7.27247,7.2334
"""201366_at""",9.76258,9.87726,10.5592,8.65217,9.48222,9.28424,10.1281,9.57415,8.73321,8.37119,8.29096,8.89045,8.8736
"""201367_s_at""",3.33256,3.33705,3.3781,3.60846,3.46313,3.46145,3.32972,3.32173,3.53278,3.76154,3.76247,3.46909,3.3832
"""201368_at""",8.85001,8.95803,8.85064,8.89227,7.72811,9.37847,8.25874,8.0513,7.28533,7.21852,7.04938,8.76216,7.59084
"""201369_s_at""",4.99908,5.49692,4.81416,7.25924,5.10318,5.39313,5.44564,5.94836,5.59433,7.19316,6.78241,6.26304,5.46158
"""201370_s_at""",4.94844,4.72121,5.21107,3.93673,5.12184,4.51075,5.01027,4.07811,3.63666,3.6782,3.7607,4.1713,3.92322
"""201371_s_at""",9.78851,9.41858,9.76891,7.7414,9.89855,9.84928,9.3469,8.42567,6.93999,6.78994,7.16034,8.47563,7.04157
"""201372_s_at""",3.74778,3.90771,4.08103,3.89092,3.87068,3.98059,3.97283,4.01163,3.79472,3.94925,3.90204,3.97366,3.90824
"""201373_at""",6.65991,6.598,6.11242,7.30949,7.19759,6.64931,6.7215,6.90931,7.21166,7.60274,7.6198,7.28827,7.69906
"""201374_x_at""",3.45682,3.3108,3.33502,3.66665,3.77829,3.40801,3.09164,3.44875,3.79472,3.8812,3.95811,3.61092,3.68685
"""201375_s_at""",9.71198,9.36523,10.011,7.70738,9.95967,9.94519,9.84778,7.95645,7.40541,6.73817,7.52529,8.6917,8.11632
"""201376_s_at""",8.10449,6.7595,6.47256,5.89475,7.67319,8.14921,7.10428,6.10659,5.67305,5.5109,5.55354,6.36057,6.29208
"""201377_at""",8.04449,8.14632,8.19813,7.40235,8.58224,7.33399,8.59574,8.40751,7.90701,7.66413,7.82284,7.65101,7.35056
"""201378_s_at""",7.48012,6.7467,7.16935,6.68285,7.44138,6.9104,6.94471,6.78172,5.80679,6.76858,6.23094,6.52447,6.12074
"""201379_s_at""",8.33107,7.51783,7.49797,6.88603,8.95676,7.8683,7.69985,7.46319,7.01788,7.08582,7.40977,7.33712,6.63269
"""201380_at""",6.02653,6.4647,6.11686,5.40746,5.46054,5.23886,6.20471,5.94148,5.18159,5.53872,5.24663,5.52401,5.46804
"""201381_x_at""",8.55722,8.13702,8.44397,7.26173,7.75728,8.28431,7.86322,7.77379,7.77266,6.96814,6.79567,7.12135,7.18996
"""201382_at""",5.05854,4.99433,5.08535,5.07382,4.86646,4.89196,4.85451,5.69849,5.39862,5.354,5.17015,4.81397,6.00607
"""201383_s_at""",5.37259,5.3216,5.26269,5.51796,5.3762,5.45012,5.4315,5.26985,5.11485,5.46206,5.38647,5.41599,5.2897
"""201384_s_at""",8.44418,8.98018,9.03804,7.31133,8.06629,7.4304,8.6682,8.97014,8.55071,6.61128,5.27921,8.88688,6.87881
"""201385_at""",9.87917,9.39133,10.0407,8.66848,10.5046,9.58778,9.77269,8.61772,8.39489,8.05338,8.14712,9.43929,8.64896
"""201386_s_at""",9.11525,7.31193,7.95162,6.10152,8.76483,9.15617,7.37395,5.82571,5.56924,5.40604,5.912,6.40708,5.88193
"""201387_s_at""",9.5957,7.85966,9.38939,7.04351,8.63915,8.17391,9.62545,6.30229,6.11745,7.26071,7.34772,6.28433,6.61016
"""201388_at""",6.8968,6.53091,6.354,5.36398,6.50082,6.19697,6.62732,6.25559,6.40749,5.58072,6.01027,5.78942,5.87687
"""201389_at""",6.49909,6.45113,6.12046,6.59292,7.30117,6.49783,6.53427,6.77018,6.71448,6.9101,7.40582,7.14139,6.7821
"""201390_s_at""",9.07111,8.88167,8.65971,8.88636,9.16884,9.08861,8.53266,8.30343,7.42111,8.20411,8.01756,8.04046,7.4627
"""201391_at""",8.22471,7.97364,7.39834,8.57787,8.15065,7.72022,8.01798,8.09575,8.05055,8.61914,7.60181,8.35051,7.39695
"""201392_s_at""",5.65883,5.83997,5.09691,5.46982,6.11662,5.28261,6.28512,6.32294,6.09297,5.77981,6.19931,6.69873,5.95977
"""201393_s_at""",7.71235,7.43604,7.46009,6.41738,8.35116,6.56969,8.16747,6.66438,6.25527,6.17808,5.64528,8.43678,5.72794
"""201394_s_at""",6.55908,6.11028,6.46765,6.86527,7.16005,6.70178,7.0177,5.81383,5.14498,6.06015,5.84384,7.17254,5.9227
"""201395_at""",9.184,8.85026,9.59622,9.77813,9.00457,8.62092,9.58122,9.09933,8.89115,10.1534,9.28229,9.8665,8.55115
"""201396_s_at""",6.91708,6.63023,6.66533,6.89553,7.3572,6.44422,6.94454,7.32942,7.28834,7.065,7.4674,6.6085,7.23476
"""201397_at""",6.91732,6.91913,6.44631,7.99575,7.75805,6.56951,6.83522,7.33411,7.40982,7.386,7.38191,7.24747,7.28081
"""201398_s_at""",10.184,10.3042,10.2716,9.4453,10.1662,10.6145,9.93182,9.33948,7.8792,8.51815,7.96582,10.4343,8.43218
"""201399_s_at""",7.31268,6.9768,6.4149,5.39264,7.46637,8.49193,6.30897,6.17197,6.80591,5.46001,4.75653,6.45642,5.47117
"""201400_at""",9.59116,9.13984,8.72402,8.4072,9.52616,9.25258,9.56696,8.8261,8.37435,7.91266,8.17943,8.5121,8.20732
"""201401_s_at""",5.53157,5.59692,5.41316,5.5534,5.48142,5.93311,5.60532,5.9996,5.42678,5.52256,5.81122,5.58371,5.81627
"""201402_at""",5.36762,5.31121,5.48875,6.25038,5.77424,5.80787,5.5538,5.8211,5.96287,6.82483,6.32756,5.88192,6.21429
"""201403_s_at""",9.41381,9.39592,9.06888,8.45171,8.11858,9.28428,8.42529,9.04462,8.35304,8.00141,7.77284,8.66427,7.90709
"""201404_x_at""",6.65725,6.3099,6.20616,6.61539,6.95638,7.09386,6.46508,6.35398,6.5194,6.44525,6.83558,6.46001,6.51305
"""201405_s_at""",8.22958,8.28272,8.12004,7.02317,8.19963,8.11264,8.4936,7.49981,6.98,6.86387,6.66665,7.68476,6.97126
"""201406_at""",9.62734,9.52704,9.23827,9.30011,8.70245,9.00831,8.25111,9.02685,8.9261,8.91817,7.99303,8.55291,7.7616
"""201407_s_at""",6.40526,6.99272,6.48904,4.56357,6.10647,5.76144,6.50619,6.50076,5.72345,4.3783,4.30996,6.73352,4.75093
"""201408_at""",7.42788,7.7192,8.16249,4.79573,6.99555,7.42698,6.7807,7.0932,5.65733,5.25361,5.73877,6.39446,5.43998
"""201409_s_at""",8.16821,8.84812,8.40684,6.26584,8.00154,7.63452,7.83603,7.58737,6.38633,5.92637,6.4946,8.03972,6.65128
